review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Stoner 2017	1	title	The administration of immuno-oncology agents in UK clinical practice: exploration of the patient benefits derived from the home-infusion service	"""The administration of immuno-oncology agents in UK clinical practice: exploration of the patient benefits derived from the home-infusion service""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Stoner N, Wright D, Pan RV, Chauhan D, Clark J, Barber D. The administration of immuno-oncology agents in UK clinical practice: exploration of the patient benefits derived from the home-infusion service. Journal of Oncology Pharmacy Practice 2017;23(8 Supplement 1):43.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Sun 2018	1	title	Application of home-based self-care interventions for lung cancer patients with peripheral inserted central catheter during the intermission of chemotherapy	"""Application of home-based self-care interventions for lung cancer patients with peripheral inserted central catheter during the intermission of chemotherapy""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Sun Y, Zhuang L, and Lie J. Application of home-based self-care interventions for lung cancer patients with peripheral inserted central catheter during the intermission of chemotherapy. Nursing of Integrated Traditional Chinese & Western Medicine 2018;4(8):115-8.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	TCTR20201117001	1	explicit_pmid	34382364	34382364	34382364	PMC8510724	1	1	yes	yes	direct_pubmed_link	.	.	Sirilerttrakul S, Wannakansophon N, Utthiya P, Ckumdee S, Tangteerakoon P, Chansriwong P. Evaluation of adverse events and health-related quality of life in patients with colorectal cancer receiving ambulatory home-based chemotherapy in Thailand. Nursing Open 2021;8(6):3036-44. [DOI: 10.1002/nop2.1016] [THAI CLINICAL TRIAL REGISTRY: TCTR20201117001] - DOI - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Touati 2016	1	explicit_pmid	27525991	27525991	27525991	PMC5082582	1	1	yes	yes	direct_pubmed_link	.	.	Touati M, Lamarsalle L, Moreau S, Vergnenegre F, Lefort S, Brillat C, et al. Cost savings of home bortezomib injection in patients with multiple myeloma treated by a combination care in outpatient hospital and hospital care at home. Supportive Care in Cancer 2016;24(12):5007-14. - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Van Donk 2007	1	title	Does peripheral intravenous catheter dwell time effect the development of phlebitis? A randomised control [sic] trial in home-based acute care	"""Does peripheral intravenous catheter dwell time effect the development of phlebitis? A randomised control [sic] trial in home-based acute care""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Van Donk T. Does peripheral intravenous catheter dwell time effect the development of phlebitis? A randomised control [sic] trial in home-based acute care. 6th International Conference for Emergency Nurses: Future Directions, Future ChallengesEL Beyond Tomorrow, 11-13 October 2007, Melbourne, Victoria, Australia. Australasian Emergency Nursing Journal 2007;10(4):213-4.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Vergnenegre 2006	1	explicit_pmid	16788526	16788526	16788526	.	1	0	yes	no	direct_pubmed_link	.	.	Vergnenegre A, Decroisette C, Vincent F, Dalmay F, Melloni B, Bonnaud F, et al. Economic analysis of home based versus hospital outpatient chemotherapy in stage IV non small cell lung cancer [Analyse Economique de l'Administration d'Une Chimiotherapie en Hospitalisation a Domicile (HAD) Comparee a l'Hospitalisation de Jour Dans les Cancers Bronchopulmonaires Non a Petites Cellules de Stade IV]. Revue des Maladies Respiratoires 2006;23(3 Pt 1):255-63. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Wardley 2021	1	explicit_pmid	33450658	33450658	33450658	PMC7811121	1	1	yes	yes	direct_pubmed_link	.	.	Wardley A, Canon JL, Elsten L, Pena Murillo C, Badovinac Crnjevic T, Fredriksson J, et al. Flexible care in breast cancer. ESMO Open 2021;6(1):100007. - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	White 2021	1	title	Evaluating a shared care model designed to improve supportive care for patients receiving outpatient chemotherapy	"""Evaluating a shared care model designed to improve supportive care for patients receiving outpatient chemotherapy""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	White K, McKenzie H, Hayes L, McLeod J, Fethney J, Simpson J, et al. Evaluating a shared care model designed to improve supportive care for patients receiving outpatient chemotherapy. Supportive Care in Cancer 2021;29 Suppl 1:S104-5.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Yoneda 2007	1	explicit_pmid	17431337	17431337	17431337	.	1	0	yes	no	direct_pubmed_link	.	.	Yoneda S. Outpatient chemotherapy for lung cancer. Gan to Kagaku Ryoho. Cancer & Chemotherapy 2007;34(4):533-7. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Aygul 2005	1	explicit_pmid	15933496	15933496	15933496	.	1	0	yes	no	direct_pubmed_link	.	.	Aygul R, Ulvi H, Karatay S, Deniz O, Varoglu AO. Determination of sensitive electrophysiologic parameters at follow-up of different steroid treatments of carpal tunnel syndrome. Journal of Clinical Neurophysiology 2005;22(3):222-30. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Bardak 2009	1	explicit_pmid	19165436	19165436	19165436	.	1	0	yes	no	direct_pubmed_link	.	.	Bardak AN, Alp M, Erhan B, Paker N Kaya B, Onal AE. Evaluation of the clinical efficacy of conservative treatment in the management of carpal tunnel syndrome. Advances in Therapy 2009;26(1):820-8. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Basu 2019	1	doi	10.1002/pmrj.12271	"""10.1002/pmrj.12271""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Basu A, Shah N, Hong E, Yang K, Sharma GS, Dworkin I, et al. Response to ultrasound guided median nerve injections for carpal tunnel syndrome based on dose and severity. Physical Medicine and Rehabilitation 2019;11(Suppl 2):S87. [DOI: 10.1002/pmrj.12271] - DOI Zhang R, Rudd-Barnard G, Szafranski LM, Dworkin ID, Sharma S, Pang E, et al. Dose-related response to ultrasound-guided ulnar in-plane median nerve steroid injections for carpal tunnel syndrome. Physical Medicine and Rehabilitation 2017;9:S157. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Basu 2019	2	explicit_pmid	27673069	27673069	27673069	.	1	0	yes	no	direct_pubmed_link	.	.	Basu A, Shah N, Hong E, Yang K, Sharma GS, Dworkin I, et al. Response to ultrasound guided median nerve injections for carpal tunnel syndrome based on dose and severity. Physical Medicine and Rehabilitation 2019;11(Suppl 2):S87. [DOI: 10.1002/pmrj.12271] - DOI Zhang R, Rudd-Barnard G, Szafranski LM, Dworkin ID, Sharma S, Pang E, et al. Dose-related response to ultrasound-guided ulnar in-plane median nerve steroid injections for carpal tunnel syndrome. Physical Medicine and Rehabilitation 2017;9:S157. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Bilgici 2010	1	explicit_pmid	21384736	21384736	21384736	.	1	0	yes	no	direct_pubmed_link	.	.	Bilgici A, Ulusoy H, Kuru O, Canturk F. The comparison of ultrasound treatment and local steroid injection plus splinting in the carpal tunnel syndrome: a randomized controlled trial. Bratislavske Lekarske Listy 2010;111(12):659-65. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Boyer 2008	1	explicit_pmid	18929212	18929212	18929212	.	1	0	yes	no	direct_pubmed_link	.	.	Boyer MI. Corticosteroid injection for carpal tunnel syndrome. Journal of Hand Surgery. American Volume 2008;33(8):1414-6. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Celik 2016	1	explicit_pmid	26657237	26657237	26657237	.	1	0	yes	no	direct_pubmed_link	.	.	Celik G, Ilik MK. Effects of two different treatment techniques on the recovery parameters of moderate carpal tunnel syndrome: a six-month follow-up study. Journal of Clinical Neurophysiology 2016;33(2):166-70. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Dammers 2006	1	title	Two injections with steroids close to the carpal tunnel are a greater help in CTS than one injection: 76.5% and 50% success	"""Two injections with steroids close to the carpal tunnel are a greater help in CTS than one injection: 76.5% and 50% success""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Dammers HJ, Veering MM. Two injections with steroids close to the carpal tunnel are a greater help in CTS than one injection: 76.5% and 50% success. Journal of the Peripheral Nervous System 2001;6(3):137. Dammers JW, Roos Y, Veering MM, Vermeulen M. Injection with methylprednisolone in patients with the carpal tunnel syndrome: a randomised double blind trial testing three different doses. Journal of Neurology 2006;253(5):574-7. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Dammers 2006	2	explicit_pmid	16362532	16362532	16362532	.	1	0	yes	no	direct_pubmed_link	.	.	Dammers HJ, Veering MM. Two injections with steroids close to the carpal tunnel are a greater help in CTS than one injection: 76.5% and 50% success. Journal of the Peripheral Nervous System 2001;6(3):137. Dammers JW, Roos Y, Veering MM, Vermeulen M. Injection with methylprednisolone in patients with the carpal tunnel syndrome: a randomised double blind trial testing three different doses. Journal of Neurology 2006;253(5):574-7. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	De Entrambasaguas 2006	1	title	Steroid injection, wrist splinting and phonophoresis in carpal tunnel syndrome [Infiltracion de esteroides, ferula de muneca fonoforesis en el syndrome del tunel carpiano]	"""Steroid injection, wrist splinting and phonophoresis in carpal tunnel syndrome [Infiltracion de esteroides, ferula de muneca fonoforesis en el syndrome del tunel carpiano]""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	De Entrambasaguas M, Manez I, Girona G, Lopez-Santovena F, Poyatos YJ. Steroid injection, wrist splinting and phonophoresis in carpal tunnel syndrome [Infiltracion de esteroides, ferula de muneca fonoforesis en el syndrome del tunel carpiano]. Rehabilitacion (Madrid) 2006;40(4):193-200.
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Dernek 2017	1	explicit_pmid	28035909	28035909	28035909	.	1	0	yes	no	direct_pubmed_link	.	.	Dernek B, Aydin T, Koseoglu PK, Kesiktas FN, Yesilyurt T, Diracoglu D, et al. Comparison of the efficacy of lidocaine and betamethasone dipropionate in carpal tunnel syndrome injection. Journal of Back & Musculoskeletal Rehabilitation 2017;30(3):435-40. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Elbaz 1992	1	title	The carpal tunnel syndrome: a double blind study of steroidian infiltration efficacy	"""The carpal tunnel syndrome: a double blind study of steroidian infiltration efficacy""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Elbaz A, Gagnon S, Beaumont P, Morcos R, Page JM, Proulx S. The carpal tunnel syndrome: a double blind study of steroidian infiltration efficacy. Annales de Chirurgie 1992;46(9):863.
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Ginanneschi 2012	1	explicit_pmid	22113360	22113360	22113360	.	1	0	yes	no	direct_pubmed_link	.	.	Ginanneschi F, Milani P, Filippou G, Mondelli M, Frediani B, Melcangi R, et al. Evidences for antinociceptive effect of 17-alpha-hydroxyprogesterone caproate in carpal tunnel syndrome. Journal of Molecular Neuroscience 2012;47(1):59-66. [DOI: 10.1007/s12031-011-9679-z] - DOI - PubMed Milani P, Mondelli M, Ginanneschi F, Mazzocchio R, Rossi A. Progesterone – new therapy in mild carpal tunnel syndrome? Study design of a randomized clinical trial for local therapy. Journal of Brachial Plexus and Peripheral Nerve Injury 2010;5:11. [DOI: 10.1186/1749-7221-5-11] - DOI - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Ginanneschi 2012	2	explicit_pmid	20420674	20420674	20420674	PMC2873263	1	1	yes	yes	direct_pubmed_link	.	.	Ginanneschi F, Milani P, Filippou G, Mondelli M, Frediani B, Melcangi R, et al. Evidences for antinociceptive effect of 17-alpha-hydroxyprogesterone caproate in carpal tunnel syndrome. Journal of Molecular Neuroscience 2012;47(1):59-66. [DOI: 10.1007/s12031-011-9679-z] - DOI - PubMed Milani P, Mondelli M, Ginanneschi F, Mazzocchio R, Rossi A. Progesterone – new therapy in mild carpal tunnel syndrome? Study design of a randomized clinical trial for local therapy. Journal of Brachial Plexus and Peripheral Nerve Injury 2010;5:11. [DOI: 10.1186/1749-7221-5-11] - DOI - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Gōkoğlu 2005	1	explicit_pmid	15668556	15668556	15668556	.	1	0	yes	no	direct_pubmed_link	.	.	Gōkoğlu F, Fındıkoğlu G, Yorgancoğlu ZR, Okumuş M, Ceceli E, Kocaoğlu S. Evaluation of iontophoresis and local corticosteroid injection in the treatment of carpal tunnel syndrome. American Journal of Physical Medicine and Rehabilitation 2005;84(2):92-6. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Habib 2006	1	explicit_pmid	16249829	16249829	16249829	.	1	0	yes	no	direct_pubmed_link	.	.	Habib GS, Badarny S, Rawashdeh H. A novel approach of local corticosteroid injection for the treatment of carpal tunnel syndrome. Clinical Rheumatology 2006;25(3):338-40. [DOI: 10.1007/s10067-005-0002-7] - DOI - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Hong 2015	1	explicit_pmid	26259059	26259059	26259059	.	1	0	yes	no	direct_pubmed_link	.	.	Hong JP, Lew HL, Lee CH, Tang SF. Ultrasound-guided injection for the treatment of carpal tunnel syndrome. American Journal of Physical Medicine & Rehabilitation 2015;94(12):e119-20. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Hsu 2018	1	explicit_pmid	29284161	29284161	29284161	.	1	0	yes	no	direct_pubmed_link	.	.	Hsu YC, Yang FC, Hsu HH, Huang GS. Ultrasound-guided corticosteroid injection in patients with carpal tunnel syndrome: efficacy of intra-epineurial injection. Ultraschall in der Medizin 2018;39(3):334-42. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Kirschner 2011	1	doi	10.1016/j.pmrj.2011.08.106	"""10.1016/j.pmrj.2011.08.106""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Kirschner JS, Ma RT, Scollon-Grieve KL. The efficacy of ultrasound guidance compared with blind corticosteroid injection for the treatment of carpal tunnel syndrome. PM and R 2011;3(10 Suppl 1):S193-4. [DOI: 10.1016/j.pmrj.2011.08.106] - DOI
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Kocaoglu 2017	1	doi	10.1007/s00198-017-3950-2	"""10.1007/s00198-017-3950-2""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Kocaoglu S, Esmer A, Okumus M, Ozturk E, Kaygisiz F, Demir G. The kinesio taping; local anesthetic/steroid injection and splinting in the treatment of patients with carpal tunnel syndrome: a clinical and electrophysiological study. Osteoporosis International 2017;28(Suppl 1):S447. [DOI: 10.1007/s00198-017-3950-2] - DOI
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Kotb 2014	1	title	Comparison of splinting plus local steroid injection, and splinting plus ultrasound and low-level laser therapy outcomes in idiopathic mild to moderate carpal tunnel syndrome	"""Comparison of splinting plus local steroid injection, and splinting plus ultrasound and low-level laser therapy outcomes in idiopathic mild to moderate carpal tunnel syndrome""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Kotb MA, Darwish AF. Comparison of splinting plus local steroid injection, and splinting plus ultrasound and low-level laser therapy outcomes in idiopathic mild to moderate carpal tunnel syndrome. Egyptian Journal of Neurology, Psychiatry and Neurosurgery 2014;51(4):451-8.
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Lampl 2009	1	title	Lidocaine patch 5% vs	"""Lidocaine patch 5% vs""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Lampl C, Haas S, Schwabenberger JP, Haider B, Albrecht N. Lidocaine patch 5% vs. triamcinolonacetonid injection for carpal tunnel syndrome. European Journal of Neurology 2009;16(Suppl 3):225.
